tick,ts_ms,temp_raw_q88,moist_raw_q88,press_raw_q88,vib_raw_q88,temp_filt_q88,moist_filt_q88,press_filt_q88,vib_filt_q88,fsm_state,heater_en,fan_pwm,valve,alarms_mask,alarm_edge,event_code,fifo_occ,fifo_drops,proto_id,valid,ready,fire,bytes_sent,frame_inflight
2020,202000,11679,7525,27859,958,11699,6602,28285,1008,2,1,200,1,0,0,0,256,366,0,1,1,1,40,0
2021,202100,11677,4837,28938,1081,11696,6585,28287,1006,2,1,200,1,0,0,0,256,366,0,1,1,1,40,0
2022,202200,11667,4991,28929,1068,11686,6578,28289,1004,2,1,200,1,0,0,0,256,366,0,1,1,1,40,0
2023,202300,11704,5126,28925,1071,11680,6600,28291,1001,2,1,200,1,0,0,0,256,366,0,1,1,1,40,0
2024,202400,11725,5147,28931,1077,11689,6312,28418,1016,2,1,200,0,0,0,0,256,366,0,1,1,1,40,0
2025,202500,11699,7532,27887,957,11692,6294,28409,1015,2,1,200,0,0,0,0,256,366,0,1,1,1,40,0
2026,202600,11704,7503,27906,956,11693,6293,28414,1016,2,1,200,0,0,0,0,256,366,0,1,1,1,40,0
2027,202700,11706,7500,27928,946,11695,6270,28412,1014,2,1,200,0,0,0,0,256,366,0,1,1,1,40,0
2028,202800,11720,7598,27872,944,11700,6279,28414,1012,2,1,200,0,0,0,0,256,366,0,1,1,1,40,0
2029,202900,11719,7634,27899,952,11705,6628,28284,996,2,1,200,1,0,0,0,256,366,0,1,1,1,40,0
2030,203000,11681,4832,28950,1080,11707,6609,28287,997,2,1,200,1,0,0,0,256,366,0,1,1,1,40,0
2031,203100,11689,4914,28904,1080,11705,6582,28284,999,2,1,200,1,0,0,0,256,366,0,1,1,1,40,0
2032,203200,11691,5049,28934,1055,11701,6570,28285,996,2,1,200,1,0,0,0,256,366,0,1,1,1,40,0
2033,203300,11724,4921,28899,1071,11704,6243,28411,1010,2,1,200,0,0,0,0,256,366,0,1,1,1,40,0
2034,203400,11721,7491,27901,951,11706,6242,28410,1009,2,1,200,0,0,0,0,256,366,0,1,1,1,40,0
2035,203500,11674,7554,27893,966,11702,6249,28406,1012,2,1,200,0,0,0,0,256,366,0,1,1,1,40,0
2036,203600,11662,7508,27903,936,11695,6237,28410,1011,2,1,200,0,0,0,0,256,366,0,1,1,1,40,0
2037,203700,11702,7648,27881,947,11693,6239,28408,1010,2,1,200,0,0,0,0,256,366,0,1,1,1,40,0
2038,203800,11655,7555,27874,940,11689,6580,28273,993,2,1,200,1,0,0,0,256,366,0,1,1,1,40,0
2039,203900,11682,5002,28953,1069,11688,6591,28279,991,2,1,200,1,0,0,0,256,366,0,1,1,1,40,0
2040,204000,11677,5104,28897,1098,11687,6597,28275,997,2,1,200,1,0,0,0,256,366,0,1,1,1,40,0
2041,204100,11681,4934,28922,1079,11681,6599,28278,998,2,1,200,1,0,0,0,256,366,0,1,0,0,0,0
2042,204200,11714,4900,28894,1073,11680,6275,28402,1013,2,1,200,0,0,0,0,256,367,0,1,1,1,40,0
2043,204300,11655,7551,27870,933,11678,6275,28399,1009,2,1,200,0,0,0,0,256,367,0,1,1,1,40,0
2044,204400,11665,7545,27878,933,11678,6279,28396,1009,2,1,200,0,0,0,0,256,367,0,1,1,1,40,0
2045,204500,11724,7622,27841,934,11681,6276,28391,1007,2,1,200,0,0,0,0,256,367,0,1,0,0,0,0
2046,204600,11652,7600,27907,951,11681,6282,28395,1008,2,1,200,0,0,0,0,256,368,0,1,1,1,40,0
2047,204700,11727,7555,27890,939,11686,6601,28262,992,2,1,200,1,0,0,0,256,368,0,1,1,1,40,0
2048,204800,11675,4941,28887,1071,11686,6581,28261,989,2,1,200,1,0,0,0,256,368,0,1,1,1,40,0
2049,204900,11706,5053,28905,1070,11689,6595,28259,988,2,1,200,1,0,0,0,256,368,0,1,0,0,0,0
2050,205000,11693,5079,28883,1075,11687,6618,28257,988,2,1,200,1,0,0,0,256,369,1,1,1,1,40,1
2051,205100,11700,4799,28922,1051,11692,6274,28389,1003,2,1,200,0,0,0,0,256,370,1,1,1,0,1,0
2052,205200,11645,7613,27867,944,11690,6282,28387,1004,2,1,200,0,0,0,0,256,370,1,1,0,0,0,0
2053,205300,11698,7499,27890,936,11687,6267,28393,1004,2,1,200,0,0,0,0,256,371,1,1,1,1,40,1
2054,205400,11689,7608,27890,925,11691,6268,28391,1001,2,1,200,0,0,0,0,256,372,1,1,1,0,1,0
2055,205500,11674,7531,27869,931,11685,6265,28389,1000,2,1,200,0,0,0,0,256,372,1,1,1,1,40,1
2056,205600,11712,7443,27933,945,11689,6578,28269,984,2,1,200,1,0,0,0,256,373,1,1,1,0,1,0
2057,205700,11678,4973,28908,1054,11686,6568,28270,982,2,1,200,1,0,0,0,256,373,1,1,1,1,40,1
2058,205800,11711,4947,28866,1072,11688,6551,28268,982,2,1,200,1,0,0,0,256,374,1,1,1,0,1,0
2059,205900,11692,5004,28876,1063,11687,6577,28262,983,2,1,200,1,0,0,0,256,374,1,1,1,1,40,1
2060,206000,11664,4929,28877,1064,11689,6241,28388,998,2,1,200,0,0,0,0,256,375,1,1,1,0,1,0
2061,206100,11710,7501,27825,948,11691,6242,28380,1000,2,1,200,0,0,0,0,256,375,1,1,1,1,40,1
2062,206200,11733,7478,27902,937,11696,6225,28382,1001,2,1,200,0,0,0,0,256,376,1,1,1,0,1,0
2063,206300,11733,7469,27894,937,11704,6218,28385,1002,2,1,200,0,0,0,0,256,376,1,1,1,1,40,1
2064,206400,11672,7524,27871,926,11699,6228,28377,1000,2,1,200,0,0,0,0,256,377,1,1,1,0,1,0
2065,206500,11699,7494,27882,924,11701,6543,28249,983,2,1,200,1,0,0,0,256,377,1,1,1,1,40,1
2066,206600,11752,4930,28907,1054,11706,6541,28254,981,2,1,200,1,0,0,0,256,378,1,1,1,0,1,0
2067,206700,11720,4787,28879,1074,11710,6514,28254,983,2,1,200,1,0,0,0,256,378,1,1,1,1,40,1
2068,206800,11703,4898,28847,1068,11715,6510,28250,983,2,1,200,1,0,0,0,256,379,1,1,1,0,1,0
2069,206900,11687,5009,28867,1072,11712,6198,28381,999,2,1,200,0,0,0,0,256,379,1,1,1,1,40,1
2070,207000,11687,7407,27878,935,11706,6189,28378,998,2,1,200,0,0,0,0,256,380,1,1,1,0,1,0
2071,207100,11777,7700,27900,943,11712,6218,28378,999,2,1,200,0,0,0,0,256,380,1,1,1,1,40,1
2072,207200,11708,7596,27886,933,11716,6227,28380,1000,2,1,200,0,0,0,0,256,381,1,1,1,0,1,0
2073,207300,11625,7508,27890,921,11707,6229,28381,1000,2,1,200,0,0,0,0,256,381,1,1,1,1,40,1
2074,207400,11714,7523,27911,939,11702,6553,28257,985,2,1,200,1,0,0,0,256,382,1,1,1,0,1,0
2075,207500,11653,4937,28903,1063,11694,6572,28260,984,2,1,200,1,0,0,0,256,382,1,1,1,1,40,1
2076,207600,11657,5012,28912,1067,11688,6586,28268,984,2,1,200,1,0,0,0,256,383,1,1,1,0,1,0
2077,207700,11692,5040,28900,1076,11689,6590,28272,984,2,1,200,1,0,0,0,256,383,1,1,1,1,40,1
2078,207800,11676,5035,28885,1109,11687,6293,28398,1006,2,1,200,0,0,0,0,256,384,1,1,1,0,1,0
2079,207900,11734,7504,27873,935,11682,6269,28395,1005,2,1,200,0,0,0,0,256,384,1,1,1,1,40,1
2080,208000,11648,7474,27859,942,11674,6254,28391,1006,2,1,200,0,0,0,0,256,385,1,1,0,0,0,1
2081,208100,11704,7520,27825,962,11684,6255,28383,1011,2,1,200,0,0,0,0,256,386,1,1,1,0,1,0
2082,208200,11691,7506,27864,932,11681,6253,28377,1010,2,1,200,0,0,0,0,256,386,1,1,1,1,40,1
2083,208300,11731,7474,27902,942,11691,6570,28252,995,2,1,200,1,0,0,0,256,387,1,1,1,0,1,0
2084,208400,11676,4902,28913,1078,11694,6556,28252,997,2,1,200,1,0,0,0,256,387,1,1,1,1,40,1
2085,208500,11668,5126,28870,1062,11691,6567,28248,995,2,1,200,1,0,0,0,256,388,1,1,1,0,1,0
2086,208600,11670,4908,28883,1084,11690,6551,28248,992,2,1,200,1,0,0,0,256,388,1,1,1,1,40,1
2087,208700,11667,5081,28896,1068,11681,6248,28376,1008,2,1,200,0,0,0,0,256,389,1,1,1,0,1,0
2088,208800,11678,7641,27889,934,11685,6269,28380,1007,2,1,200,0,0,0,0,256,389,1,1,1,1,40,1
2089,208900,11660,7583,27874,934,11680,6277,28386,1004,2,1,200,0,0,0,0,256,390,1,1,0,0,0,1
2090,209000,11682,7545,27849,953,11679,6282,28384,1006,2,1,200,0,0,0,0,256,391,1,1,1,0,1,0
2091,209100,11690,7439,27859,934,11673,6278,28379,1005,2,1,200,0,0,0,0,256,391,1,1,1,1,40,1
2092,209200,11669,7626,27878,947,11673,6618,28249,989,2,1,200,1,0,0,0,256,392,1,1,1,0,1,0
2093,209300,11659,5010,28868,1057,11671,6604,28249,988,2,1,200,1,0,0,0,256,392,1,1,1,1,40,1
2094,209400,11687,4975,28901,1060,11674,6612,28251,985,2,1,200,1,0,0,0,256,393,1,1,1,0,1,0
2095,209500,11652,4947,28889,1075,11672,6595,28250,986,2,1,200,1,0,0,0,256,393,1,1,1,1,40,1
2096,209600,11667,4936,28905,1078,11670,6257,28377,1004,2,1,200,0,0,0,0,256,394,1,1,0,0,0,1
2097,209700,11733,7576,27849,944,11679,6256,28374,1006,2,1,200,0,0,0,0,256,395,1,1,1,0,1,0
2098,209800,11683,7429,27881,950,11680,6242,28378,1005,2,1,200,0,0,0,0,256,395,1,1,1,1,40,1
2099,209900,11672,7397,27898,936,11677,6237,28383,1005,2,1,200,0,0,0,0,256,396,1,1,0,0,0,1
2100,210000,11670,7507,27889,947,11677,6222,28385,1005,2,1,200,0,0,0,0,256,397,0,1,1,0,1,0
2101,210100,11726,7525,27886,942,11686,6536,28262,991,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2102,210200,11672,4896,28899,1077,11684,6526,28262,993,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2103,210300,11672,4873,28916,1074,11686,6517,28265,993,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2104,210400,11673,4897,28927,1072,11687,6512,28268,992,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2105,210500,11687,4945,28940,1091,11681,6183,28404,1011,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2106,210600,11702,7468,27842,958,11684,6188,28399,1012,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2107,210700,11719,7513,27856,964,11690,6203,28394,1015,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2108,210800,11656,7511,27870,966,11688,6203,28392,1018,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2109,210900,11689,7609,27844,952,11683,6214,28386,1019,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2110,211000,11700,7741,27860,963,11687,6569,28256,1005,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2111,211100,11650,4965,28828,1088,11684,6581,28245,1006,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2112,211200,11673,5155,28841,1069,11684,6613,28235,1006,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2113,211300,11708,4965,28890,1076,11687,6615,28228,1004,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2114,211400,11647,4875,28890,1097,11680,6291,28359,1021,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2115,211500,11663,7509,27857,965,11673,6291,28360,1022,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2116,211600,11721,7500,27831,959,11681,6289,28355,1021,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2117,211700,11751,7578,27865,959,11689,6286,28357,1022,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2118,211800,11637,7649,27835,961,11681,6274,28354,1021,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2119,211900,11640,7538,27838,937,11680,6596,28230,1002,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2120,212000,11651,5121,28903,1086,11677,6591,28238,1005,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2121,212100,11669,4915,28880,1094,11672,6585,28237,1007,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2122,212200,11722,4937,28916,1101,11681,6593,28240,1007,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2123,212300,11684,4867,28904,1067,11684,6263,28371,1020,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2124,212400,11663,7449,27861,969,11677,6256,28375,1021,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2125,212500,11671,7533,27871,971,11667,6251,28376,1023,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2126,212600,11659,7686,27854,970,11669,6255,28378,1024,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2127,212700,11610,7492,27861,969,11666,6250,28381,1028,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2128,212800,11623,7598,27849,963,11662,6559,28249,1013,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2129,212900,11717,5017,28874,1092,11668,6572,28248,1012,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2130,213000,11670,4935,28876,1090,11662,6572,28243,1011,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2131,213100,11689,4879,28872,1104,11662,6573,28239,1016,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2132,213200,11685,4926,28833,1096,11665,6258,28361,1031,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2133,213300,11635,7420,27865,981,11661,6244,28360,1033,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2134,213400,11667,7587,27849,964,11662,6231,28359,1032,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2135,213500,11670,7507,27861,958,11669,6233,28359,1031,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2136,213600,11666,7635,27826,987,11674,6238,28357,1034,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2137,213700,11692,7572,27848,952,11671,6557,28228,1016,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2138,213800,11643,4813,28861,1091,11668,6542,28226,1016,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2139,213900,11729,4999,28834,1117,11673,6557,28222,1018,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2140,214000,11655,5044,28863,1083,11669,6572,28225,1016,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2141,214100,11615,5198,28871,1085,11667,6294,28351,1029,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2142,214200,11697,7457,27832,954,11670,6278,28349,1028,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2143,214300,11647,7346,27875,967,11668,6258,28351,1029,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2144,214400,11744,7634,27823,953,11677,6257,28350,1025,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2145,214500,11589,7607,27840,953,11664,6262,28349,1025,2,1,200,0,0,0,0,256,397,0,1,1,1,40,0
2146,214600,11646,7625,27814,968,11665,6613,28219,1010,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2147,214700,11649,4964,28879,1090,11655,6609,28224,1006,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2148,214800,11662,5010,28857,1088,11656,6605,28223,1007,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2149,214900,11664,4944,28854,1086,11662,6573,28221,1007,2,1,200,1,0,0,0,256,397,0,1,1,1,40,0
2150,215000,11643,4994,28869,1095,11655,6265,28351,1025,2,1,200,0,0,0,0,256,397,1,1,1,1,40,1
2151,215100,11647,7531,27842,979,11655,6288,28347,1026,2,1,200,0,0,0,0,256,398,1,1,1,0,1,0
2152,215200,11620,7465,27876,969,11640,6267,28353,1028,2,1,200,0,0,0,0,256,398,1,1,1,1,40,1
2153,215300,11654,7488,27827,962,11648,6252,28352,1029,2,1,200,0,0,0,0,256,399,1,1,0,0,0,1
2154,215400,11621,7478,27826,968,11645,6234,28353,1029,2,1,200,0,0,0,0,256,400,1,1,0,0,0,1
2155,215500,11633,7472,27853,951,11643,6547,28225,1012,2,1,200,1,0,0,0,256,401,1,1,1,0,1,0
2156,215600,11689,4987,28866,1086,11646,6544,28226,1012,2,1,200,1,0,0,0,256,401,1,1,1,1,40,1
2157,215700,11571,4777,28855,1096,11634,6524,28226,1013,2,1,200,1,0,0,0,256,402,1,1,1,0,1,0
2158,215800,11597,5055,28872,1076,11629,6531,28227,1010,2,1,200,1,0,0,0,256,402,1,1,1,1,40,1
2159,215900,11634,4944,28854,1090,11627,6208,28353,1024,2,1,200,0,0,0,0,256,403,1,1,1,0,1,0
2160,216000,11667,7352,27857,963,11633,6194,28351,1024,2,1,200,0,0,0,0,256,403,1,1,1,1,40,1
2161,216100,11662,7564,27834,959,11634,6203,28352,1023,2,1,200,0,0,0,0,256,404,1,1,1,0,1,0
2162,216200,11641,7423,27859,958,11636,6196,28356,1022,2,1,200,0,0,0,0,256,404,1,1,1,1,40,1
2163,216300,11634,7573,27842,961,11636,6209,28354,1023,2,1,200,0,0,0,0,256,405,1,1,1,0,1,0
2164,216400,11602,7588,27839,960,11626,6534,28226,1007,2,1,200,1,0,0,0,256,405,1,1,1,1,40,1
2165,216500,11654,5060,28836,1078,11636,6569,28224,1005,2,1,200,1,0,0,0,256,406,1,1,1,0,1,0
2166,216600,11591,4943,28848,1094,11635,6555,28221,1007,2,1,200,1,0,0,0,256,406,1,1,1,1,40,1
2167,216700,11610,5046,28900,1087,11632,6568,28226,1007,2,1,200,1,0,0,0,256,407,1,1,1,0,1,0
2168,216800,11666,5089,28827,1067,11632,6285,28348,1020,2,1,200,0,0,0,0,256,407,1,1,1,1,40,1
2169,216900,11658,7618,27793,966,11632,6292,28343,1021,2,1,200,0,0,0,0,256,408,1,1,1,0,1,0
2170,217000,11646,7641,27808,942,11632,6319,28336,1019,2,1,200,0,0,0,0,256,408,1,1,1,1,40,1
2171,217100,11620,7524,27847,962,11630,6313,28337,1019,2,1,200,0,0,0,0,256,409,1,1,1,0,1,0
2172,217200,11634,7524,27813,974,11634,6305,28334,1021,2,1,200,0,0,0,0,256,409,1,1,1,1,40,1
2173,217300,11592,7400,27834,937,11627,6598,28208,1003,2,1,200,1,0,0,0,256,410,1,1,1,0,1,0
2174,217400,11660,5068,28881,1087,11635,6613,28212,1002,2,1,200,1,0,0,0,256,410,1,1,1,1,40,1
2175,217500,11606,5168,28888,1080,11635,6629,28211,1001,2,1,200,1,0,0,0,256,411,1,1,1,0,1,0
2176,217600,11624,5128,28843,1077,11630,6633,28213,1003,2,1,200,1,0,0,0,256,411,1,1,1,1,40,1
2177,217700,11599,4937,28863,1064,11622,6298,28347,1015,2,1,200,0,0,0,0,256,412,1,1,1,0,1,0
2178,217800,11611,7594,27864,953,11618,6292,28354,1016,2,1,200,0,0,0,0,256,412,1,1,1,1,40,1
2179,217900,11688,7523,27848,935,11626,6292,28354,1013,2,1,200,0,0,0,0,256,413,1,1,1,0,1,0
2180,218000,11612,7518,27813,949,11624,6292,28354,1010,2,1,200,0,0,0,0,256,413,1,1,1,1,40,1
2181,218100,11678,7601,27792,935,11634,6317,28349,1010,2,1,200,0,0,0,0,256,414,1,1,1,0,1,0
2182,218200,11698,7631,27824,955,11639,6637,28216,993,2,1,200,1,0,0,0,256,414,1,1,1,1,40,1
2183,218300,11561,5077,28819,1055,11633,6626,28208,990,2,1,200,1,0,0,0,256,415,1,1,1,0,1,0
2184,218400,11634,4966,28814,1083,11635,6605,28204,991,2,1,200,1,0,0,0,256,415,1,1,1,1,40,1
2185,218500,11667,4976,28820,1069,11643,6610,28199,991,2,1,200,1,0,0,0,256,416,1,1,1,0,1,0
2186,218600,11605,5127,28849,1074,11642,6302,28322,1006,2,1,200,0,0,0,0,256,416,1,1,1,1,40,1
2187,218700,11604,7452,27855,930,11632,6293,28323,1006,2,1,200,0,0,0,0,256,417,1,1,1,0,1,0
2188,218800,11636,7390,27789,932,11635,6277,28320,1004,2,1,200,0,0,0,0,256,417,1,1,1,1,40,1
2189,218900,11592,7702,27832,938,11624,6290,28325,1004,2,1,200,0,0,0,0,256,418,1,1,1,0,1,0
2190,219000,11569,7617,27833,926,11608,6288,28326,1000,2,1,200,0,0,0,0,256,418,1,1,1,1,40,1
2191,219100,11629,7581,27801,959,11617,6601,28199,988,2,1,200,1,0,0,0,256,419,1,1,1,0,1,0
2192,219200,11629,5044,28851,1076,11616,6611,28203,988,2,1,200,1,0,0,0,256,419,1,1,1,1,40,1
2193,219300,11667,4915,28844,1065,11616,6603,28206,987,2,1,200,1,0,0,0,256,420,1,1,1,0,1,0
2194,219400,11618,5058,28838,1048,11618,6594,28205,984,2,1,200,1,0,0,0,256,420,1,1,1,1,40,1
2195,219500,11670,4973,28841,1064,11626,6285,28328,1001,2,1,200,0,0,0,0,256,421,1,1,1,0,1,0
2196,219600,11664,7580,27801,954,11629,6308,28330,1003,2,1,200,0,0,0,0,256,421,1,1,1,1,40,1
2197,219700,11661,7614,27770,933,11638,6297,28322,1003,2,1,200,0,0,0,0,256,422,1,1,1,0,1,0
2198,219800,11552,7489,27817,948,11636,6281,28320,1005,2,1,200,0,0,0,0,256,422,1,1,0,0,0,0
2199,219900,11618,7670,27839,935,11634,6292,28325,1002,2,1,200,0,0,0,0,256,423,1,1,1,1,40,1
2200,220000,11619,7461,27825,932,11633,6595,28196,984,2,1,200,1,0,0,0,256,424,0,1,1,0,1,0
2201,220100,11681,5031,28828,1073,11635,6609,28194,985,2,1,200,1,0,0,0,256,424,0,1,1,1,40,0
2202,220200,11644,4932,28831,1057,11638,6593,28194,987,2,1,200,1,0,0,0,256,424,0,1,1,1,40,0
2203,220300,11547,5040,28845,1088,11623,6602,28194,990,2,1,200,1,0,0,0,256,424,0,1,1,1,40,0
2204,220400,11616,5055,28836,1071,11617,6286,28323,1004,2,1,200,0,0,0,0,256,424,0,1,1,1,40,0
2205,220500,11604,7602,27852,939,11610,6285,28334,1005,2,1,200,0,0,0,0,256,424,0,1,1,1,40,0
2206,220600,11637,7597,27829,937,11620,6298,28335,1004,2,1,200,0,0,0,0,256,424,0,1,1,1,40,0
2207,220700,11631,7612,27837,933,11622,6291,28335,1003,2,1,200,0,0,0,0,256,424,0,1,1,1,40,0
2208,220800,11593,7490,27805,925,11619,6294,28332,1002,2,1,200,0,0,0,0,256,424,0,1,1,1,40,0
2209,220900,11593,7543,27820,929,11608,6608,28206,984,2,1,200,1,0,0,0,256,424,0,1,1,1,40,0
2210,221000,11665,5078,28878,1044,11610,6627,28212,983,2,1,200,1,0,0,0,256,424,0,1,1,1,40,0
2211,221100,11605,4948,28847,1067,11618,6615,28213,980,2,1,200,1,0,0,0,256,424,0,1,1,1,40,0
2212,221200,11606,5015,28840,1077,11616,6610,28213,981,2,1,200,1,0,0,0,256,424,0,1,1,1,40,0
2213,221300,11622,4786,28850,1051,11619,6258,28338,995,2,1,200,0,0,0,0,256,424,0,1,1,1,40,0
2214,221400,11563,7705,27784,923,11609,6272,28332,993,2,1,200,0,0,0,0,256,424,0,1,1,1,40,0
2215,221500,11611,7498,27834,938,11607,6257,28332,994,2,1,200,0,0,0,0,256,424,0,1,1,1,40,0
2216,221600,11619,7627,27849,947,11610,6275,28337,997,2,1,200,0,0,0,0,256,424,0,1,1,1,40,0
2217,221700,11603,7649,27796,946,11611,6288,28334,999,2,1,200,0,0,0,0,256,424,0,1,1,1,40,0
2218,221800,11530,7660,27837,941,11594,6611,28204,986,2,1,200,1,0,0,0,256,424,0,1,1,1,40,0
2219,221900,11570,5005,28784,1072,11590,6618,28196,986,2,1,200,1,0,0,0,256,424,0,1,1,1,40,0
2220,222000,11618,5002,28831,1062,11592,6616,28195,985,2,1,200,1,0,0,0,256,424,0,1,1,1,40,0
2221,222100,11588,4951,28867,1056,11587,6637,28197,985,2,1,200,1,0,0,0,256,424,0,1,1,1,40,0
2222,222200,11521,5029,28829,1067,11582,6302,28328,1003,2,1,200,0,0,0,0,256,424,0,1,1,1,40,0
2223,222300,11618,7486,27823,936,11583,6301,28327,1003,2,1,200,0,0,0,0,256,424,0,1,1,1,40,0
2224,222400,11607,7718,27866,934,11581,6312,28329,1001,2,1,200,0,0,0,0,256,424,0,1,0,0,0,0
2225,222500,11595,7682,27789,936,11580,6316,28328,1000,2,1,200,0,0,0,0,256,425,0,1,1,1,40,0
2226,222600,11541,7491,27808,927,11582,6295,28324,998,2,1,200,0,0,0,0,256,425,0,1,1,1,40,0
2227,222700,11591,7596,27815,946,11584,6619,28203,983,2,1,200,1,0,0,0,256,425,0,1,1,1,40,0
2228,222800,11536,5065,28843,1068,11574,6627,28205,983,2,1,200,1,0,0,0,256,425,0,1,1,1,40,0
2229,222900,11577,4985,28823,1080,11573,6631,28199,986,2,1,200,1,0,0,0,256,425,0,1,1,1,40,0
2230,223000,11574,5075,28839,1057,11579,6637,28200,985,2,1,200,1,0,0,0,256,425,0,1,1,1,40,0
2231,223100,11631,4951,28846,1067,11581,6320,28328,1001,2,1,200,0,0,0,0,256,425,0,1,1,1,40,0
2232,223200,11632,7478,27812,945,11584,6290,28321,1003,2,1,200,0,0,0,0,256,425,0,1,1,1,40,0
2233,223300,11565,7470,27827,929,11580,6263,28326,1002,2,1,200,0,0,0,0,256,425,0,1,1,1,40,0
2234,223400,11582,7493,27851,937,11586,6264,28332,1003,2,1,200,0,0,0,0,256,425,0,1,1,1,40,0
2235,223500,11568,7563,27839,938,11583,6260,28335,1002,2,1,200,0,0,0,0,256,425,0,1,1,1,40,0
2236,223600,11617,7565,27817,959,11593,6572,28206,989,2,1,200,1,0,0,0,256,425,0,1,1,1,40,0
2237,223700,11578,5176,28827,1070,11593,6596,28207,987,2,1,200,1,0,0,0,256,425,0,1,1,1,40,0
2238,223800,11589,5090,28845,1078,11595,6598,28208,990,2,1,200,1,0,0,0,256,425,0,1,0,0,0,0
2239,223900,11549,5092,28814,1066,11585,6615,28204,990,2,1,200,1,0,0,0,256,426,0,1,1,1,40,0
2240,224000,11630,5079,28837,1066,11584,6316,28332,1005,2,1,200,0,0,0,0,256,426,0,1,1,1,40,0
2241,224100,11539,7681,27860,953,11581,6342,28336,1008,2,1,200,0,0,0,0,256,426,0,1,1,1,40,0
2242,224200,11595,7639,27825,938,11583,6360,28333,1008,2,1,200,0,0,0,0,256,426,0,1,1,1,40,0
2243,224300,11587,7670,27806,945,11585,6374,28328,1009,2,1,200,0,0,0,0,256,426,0,1,1,1,40,0
2244,224400,11567,7441,27799,950,11579,6358,28326,1008,2,1,200,0,0,0,0,256,426,0,1,1,1,40,0
2245,224500,11561,7587,27813,946,11577,6659,28199,992,2,1,200,1,0,0,0,256,426,0,1,1,1,40,0
2246,224600,11645,4976,28847,1070,11584,6645,28200,991,2,1,200,1,0,0,0,256,426,0,1,1,1,40,0
2247,224700,11510,5021,28822,1069,11579,6636,28201,992,2,1,200,1,0,0,0,256,426,0,1,1,1,40,0
2248,224800,11500,4907,28838,1085,11563,6615,28201,994,2,1,200,1,0,0,0,256,426,0,1,1,1,40,0
2249,224900,11631,5192,28832,1085,11574,6304,28322,1011,2,1,200,0,0,0,0,256,426,0,1,1,1,40,0
2250,225000,11549,7598,27776,961,11568,6299,28316,1013,2,1,200,0,0,0,0,256,426,1,1,1,1,40,1
2251,225100,11580,7578,27837,950,11567,6287,28320,1014,2,1,200,0,0,0,0,256,427,1,1,1,0,1,0
2252,225200,11545,7601,27826,966,11565,6307,28323,1016,2,1,200,0,0,0,0,256,427,1,1,1,1,40,1
2253,225300,11549,7557,27811,947,11563,6303,28323,1016,2,1,200,0,0,0,0,256,428,1,1,1,0,1,0
