ts_s,temp_C_raw,temp_C_filt,moist_pct_raw,moist_pct_filt,press_kPa_raw,press_kPa_filt,vib_raw,vib_filt,fsm_state,heater_en,fan_pwm,valve,alarms_mask,fifo_occ
83.5,45.015625,44.98046875,28.890625,25.72265625,108.87890625,110.44921875,3.6484375,3.90625,2,1,200,1,0x0000,251
83.6,45.0546875,44.9765625,19.765625,24.47265625,113.0234375,110.9375,4.12890625,3.95703125,2,1,200,0,0x0000,251
83.7,45.21875,45.0078125,29.78515625,25.7578125,109.01953125,110.4453125,3.67578125,3.89453125,2,1,200,1,0x0000,251
83.8,44.9453125,45.03125,19.48828125,25.73046875,112.99609375,110.44921875,4.2265625,3.88671875,2,1,200,1,0x0000,251
83.9,44.9921875,45.04296875,19.49609375,25.69921875,112.890625,110.4375,4.203125,3.875,2,1,200,1,0x0000,251
84.0,44.93359375,45.03125,19.8046875,24.48828125,113.0,110.95703125,4.14453125,3.93359375,2,1,200,0,0x0000,251
84.1,44.8828125,45.0078125,28.61328125,24.36328125,108.99609375,110.9453125,3.7421875,3.94140625,2,1,200,0,0x0000,251
84.2,44.97265625,45.0,29.73046875,24.4453125,108.9140625,110.96484375,3.69140625,3.9296875,2,1,200,0,0x0000,251
84.3,45.28125,45.03515625,29.12890625,24.4765625,108.94921875,110.97265625,3.6796875,3.93359375,2,1,200,0,0x0000,251
84.4,45.06640625,45.03515625,28.85546875,25.609375,108.96484375,110.46484375,3.7265625,3.8828125,2,1,200,1,0x0000,251
84.5,45.0234375,45.01171875,19.10546875,24.27734375,112.89453125,110.94921875,4.1875,3.94921875,2,1,200,0,0x0000,251
84.6,45.0859375,45.02734375,29.16796875,25.484375,109.02734375,110.453125,3.6328125,3.875,2,1,200,1,0x0000,251
84.7,45.09765625,45.04296875,19.4296875,25.4765625,112.9453125,110.4609375,4.20703125,3.875,2,1,200,1,0x0000,251
84.8,44.92578125,45.0390625,19.2578125,25.41015625,112.90625,110.44921875,4.19140625,3.87890625,2,1,200,1,0x0000,252
84.9,45.09375,45.06640625,19.80078125,24.30859375,112.8515625,110.9296875,4.1796875,3.93359375,2,1,200,0,0x0000,252
85.0,45.05859375,45.078125,29.6328125,24.296875,108.953125,110.93359375,3.671875,3.93359375,2,1,200,0,0x0000,252
85.1,45.11328125,45.0546875,29.3125,24.3203125,108.84765625,110.921875,3.70703125,3.9375,2,1,200,0,0x0000,253
85.2,45.2578125,45.08203125,29.578125,24.41015625,109.0078125,110.92578125,3.6875,3.9296875,2,1,200,0,0x0000,253
85.3,45.03125,45.08203125,29.1875,25.66796875,109.0078125,110.44140625,3.65234375,3.86328125,2,1,200,1,0x0000,254
85.4,45.1796875,45.09375,19.1015625,24.41015625,112.93359375,110.9296875,4.125,3.92578125,2,1,200,0,0x0000,254
85.5,44.88671875,45.06640625,29.546875,25.67578125,108.8984375,110.42578125,3.625,3.8515625,2,1,200,1,0x0000,255
85.6,44.87109375,45.05859375,19.1328125,25.66015625,112.99609375,110.43359375,4.15234375,3.84765625,2,1,200,1,0x0000,255
85.7,45.203125,45.07421875,19.69140625,25.64453125,112.8671875,110.4375,4.26171875,3.859375,2,1,200,1,0x0000,256
85.8,45.09375,45.078125,19.84375,24.421875,112.91015625,110.93359375,4.125,3.9140625,2,1,200,0,0x0000,256
85.9,44.9296875,45.0546875,28.94140625,24.375,108.80859375,110.92578125,3.6640625,3.91015625,2,1,200,0,0x0000,256
86.0,45.20703125,45.046875,29.18359375,24.328125,109.0,110.92578125,3.66015625,3.90625,2,1,200,0,0x0000,256
86.1,45.20703125,45.0703125,29.23828125,24.33203125,108.859375,110.90625,3.703125,3.9140625,2,1,200,0,0x0000,256
86.2,45.1171875,45.0625,29.640625,25.65234375,108.6640625,110.375,3.65625,3.85546875,2,1,200,1,0x0000,256
86.3,45.08203125,45.0859375,19.390625,24.3828125,112.78125,110.859375,4.13671875,3.91796875,2,1,200,0,0x0000,256
86.4,45.0390625,45.109375,29.26953125,25.6484375,108.95703125,110.35546875,3.74609375,3.8671875,2,1,200,1,0x0000,256
86.5,45.15625,45.1015625,19.47265625,25.62109375,113.00390625,110.37109375,4.14453125,3.8515625,2,1,200,1,0x0000,256
86.6,44.9921875,45.08984375,19.80078125,25.6171875,113.05078125,110.390625,4.13671875,3.85546875,2,1,200,1,0x0000,256
86.7,45.22265625,45.125,19.375,24.41796875,112.90625,110.90234375,4.14453125,3.9140625,2,1,200,0,0x0000,256
86.8,45.20703125,45.125,29.140625,24.4140625,108.87109375,110.88671875,3.65234375,3.9140625,2,1,200,0,0x0000,256
86.9,44.98046875,45.09765625,29.25390625,24.41796875,109.05078125,110.91015625,3.68359375,3.91015625,2,1,200,0,0x0000,256
87.0,44.94140625,45.07421875,29.96875,24.45703125,108.79296875,110.92578125,3.59375,3.90234375,2,1,200,0,0x0000,256
87.1,45.046875,45.0703125,29.09375,25.671875,108.84765625,110.43359375,3.6796875,3.84765625,2,1,200,1,0x0000,256
87.2,45.0234375,45.0703125,19.56640625,24.45703125,113.03125,110.94140625,4.203125,3.90234375,2,1,200,0,0x0000,256
87.3,45.03125,45.0546875,29.40625,25.69921875,108.93359375,110.43359375,3.671875,3.84375,2,1,200,1,0x0000,256
87.4,44.90234375,45.04296875,19.29296875,25.63671875,112.875,110.41015625,4.19140625,3.8515625,2,1,200,1,0x0000,256
87.5,45.1328125,45.03125,19.890625,25.69921875,113.00390625,110.42578125,4.18359375,3.85546875,2,1,200,1,0x0000,256
87.6,44.8984375,44.9921875,19.2421875,24.4609375,112.91015625,110.9296875,4.15234375,3.91796875,2,1,200,0,0x0000,256
87.7,45.06640625,45.00390625,29.43359375,24.484375,108.89453125,110.91015625,3.7421875,3.92578125,2,1,200,0,0x0000,256
87.8,45.23828125,45.0390625,28.81640625,24.33984375,108.8203125,110.9140625,3.671875,3.93359375,2,1,200,0,0x0000,256
87.9,45.16796875,45.0546875,29.29296875,24.3671875,108.74609375,110.8984375,3.62890625,3.9296875,2,1,200,0,0x0000,256
88.0,45.13671875,45.0703125,29.16015625,25.56640625,108.8828125,110.3828125,3.62109375,3.85546875,2,1,200,1,0x0000,256
88.1,45.07421875,45.07421875,19.74609375,24.359375,112.921875,110.87890625,4.16015625,3.91796875,2,1,200,0,0x0000,256
88.2,45.24609375,45.1171875,29.44140625,25.625,108.9765625,110.39453125,3.6640625,3.8515625,2,1,200,1,0x0000,256
88.3,45.3125,45.140625,19.3671875,25.5625,112.89453125,110.37890625,4.1640625,3.84765625,2,1,200,1,0x0000,256
88.4,45.26171875,45.1875,19.55078125,25.59765625,113.04296875,110.39453125,4.21875,3.85546875,2,1,200,1,0x0000,256
88.5,45.1875,45.203125,19.19140625,24.3203125,112.84765625,110.890625,4.20703125,3.9140625,2,1,200,0,0x0000,256
88.6,45.09375,45.18359375,29.390625,24.390625,109.06640625,110.921875,3.66015625,3.9140625,2,1,200,0,0x0000,256
88.7,45.11328125,45.17578125,29.30859375,24.39453125,109.00390625,110.953125,3.6796875,3.921875,2,1,200,0,0x0000,256
88.8,45.2109375,45.1875,29.57421875,24.4453125,109.00390625,110.96875,3.640625,3.921875,2,1,200,0,0x0000,256
88.9,45.15625,45.1953125,29.4765625,25.66015625,108.99609375,110.4765625,3.71484375,3.8671875,2,1,200,1,0x0000,256
89.0,44.93359375,45.15625,19.109375,24.37109375,112.62890625,110.93359375,4.15234375,3.9296875,2,1,200,0,0x0000,256
89.1,45.33203125,45.16015625,29.5546875,25.64453125,108.90625,110.43359375,3.75390625,3.875,2,1,200,1,0x0000,256
89.2,45.234375,45.15625,19.5,25.63671875,112.92578125,110.421875,4.125,3.86328125,2,1,200,1,0x0000,256
89.3,45.1484375,45.15234375,19.3984375,25.6640625,112.90234375,110.42578125,4.16015625,3.859375,2,1,200,1,0x0000,256
89.4,45.28515625,45.17578125,19.6875,24.44921875,112.76171875,110.890625,4.21875,3.9296875,2,1,200,0,0x0000,256
89.5,45.2421875,45.19140625,29.546875,24.48046875,108.76953125,110.859375,3.6875,3.9296875,2,1,200,0,0x0000,256
89.6,45.08984375,45.17578125,28.91015625,24.39453125,108.76171875,110.828125,3.77734375,3.9453125,2,1,200,0,0x0000,256
89.7,45.234375,45.1875,29.3671875,24.3828125,108.96875,110.828125,3.734375,3.94921875,2,1,200,0,0x0000,256
89.8,45.21484375,45.22265625,29.5234375,25.68359375,108.75390625,110.34375,3.7265625,3.89453125,2,1,200,1,0x0000,256
89.9,44.9609375,45.17578125,19.484375,24.42578125,112.83984375,110.83203125,4.23046875,3.95703125,2,1,200,0,0x0000,256
90.0,45.15625,45.1640625,29.5390625,25.6796875,108.8828125,110.328125,3.7421875,3.90625,2,1,200,1,0x0000,256
90.1,45.21484375,45.171875,19.78125,25.7265625,112.76953125,110.3125,4.2265625,3.91796875,2,1,200,1,0x0000,256
90.2,45.06640625,45.14453125,19.47265625,25.703125,112.69140625,110.3046875,4.24609375,3.91796875,2,1,200,1,0x0000,256
90.3,45.1484375,45.1328125,19.6640625,24.46484375,112.80859375,110.80859375,4.22265625,3.98828125,2,1,200,0,0x0000,256
90.4,45.2890625,45.16015625,29.6015625,24.55078125,108.88671875,110.82421875,3.6953125,3.9765625,2,1,200,0,0x0000,256
90.5,45.3828125,45.17578125,29.7734375,24.6015625,108.7109375,110.79296875,3.828125,3.98828125,2,1,200,0,0x0000,256
90.6,45.33984375,45.19140625,29.5859375,24.609375,108.9140625,110.8125,3.71484375,3.98828125,2,1,200,0,0x0000,256
90.7,45.30859375,45.23828125,29.5234375,25.8671875,108.765625,110.30078125,3.6796875,3.91796875,2,1,200,1,0x0000,256
90.8,45.41015625,45.26953125,18.984375,24.546875,112.7890625,110.7890625,4.19140625,3.97265625,2,1,200,0,0x0000,256
90.9,45.4375,45.296875,30.234375,25.8515625,108.80859375,110.296875,3.73046875,3.91015625,2,1,200,1,0x0000,256
91.0,45.20703125,45.3125,19.4609375,25.8515625,112.96484375,110.328125,4.2734375,3.9140625,2,1,200,1,0x0000,256
91.1,45.14453125,45.3125,19.828125,25.87109375,112.87109375,110.3359375,4.1953125,3.91015625,2,1,200,1,0x0000,256
91.2,45.234375,45.3046875,19.29296875,24.58203125,112.68359375,110.8125,4.20703125,3.9765625,2,1,200,0,0x0000,256
91.3,45.171875,45.28125,29.359375,24.53125,108.62109375,110.80078125,3.703125,3.9609375,2,1,200,0,0x0000,256
91.4,45.23828125,45.265625,29.421875,24.51171875,108.671875,110.76953125,3.7109375,3.9609375,2,1,200,0,0x0000,256
91.5,45.26171875,45.26171875,28.7890625,24.41796875,108.75390625,110.76953125,3.73046875,3.96484375,2,1,200,0,0x0000,256
91.6,45.06640625,45.21875,29.296875,25.70703125,108.71875,110.26171875,3.69921875,3.90625,2,1,200,1,0x0000,256
91.7,45.30078125,45.203125,19.671875,24.38671875,112.73828125,110.75,4.265625,3.97265625,2,1,200,0,0x0000,256
91.8,45.3828125,45.22265625,29.77734375,25.6796875,108.7578125,110.2265625,3.73046875,3.90234375,2,1,200,1,0x0000,256
91.9,45.34375,45.25,19.6796875,25.66015625,112.77734375,110.21484375,4.23828125,3.91015625,2,1,200,1,0x0000,256
92.0,44.9375,45.2109375,19.16015625,25.64453125,112.96484375,110.25,4.21875,3.91015625,2,1,200,1,0x0000,256
92.1,45.23828125,45.21875,19.125,24.36328125,112.63671875,110.75,4.28515625,3.984375,2,1,200,0,0x0000,256
92.2,45.1171875,45.203125,30.14453125,24.453125,108.83203125,110.76953125,3.7890625,3.9921875,2,1,200,0,0x0000,256
92.3,45.2421875,45.203125,29.91015625,24.59375,108.82421875,110.78125,3.73046875,3.9921875,2,1,200,0,0x0000,256
92.4,45.171875,45.21484375,29.234375,24.5859375,108.84375,110.796875,3.828125,4.0078125,2,1,200,0,0x0000,256
92.5,45.29296875,45.21484375,29.796875,25.8515625,108.69921875,110.2890625,3.75,3.9453125,2,1,200,1,0x0000,256
92.6,45.1640625,45.1875,19.375,24.55078125,112.78125,110.79296875,4.1875,4.0,2,1,200,0,0x0000,256
92.7,45.50390625,45.20703125,29.4453125,25.7734375,108.71484375,110.28515625,3.796875,3.9453125,2,1,200,1,0x0000,256
92.8,45.14453125,45.234375,19.3359375,25.79296875,112.9140625,110.27734375,4.28125,3.953125,2,1,200,1,0x0000,256
92.9,45.34375,45.24609375,19.140625,25.796875,112.765625,110.296875,4.2265625,3.9453125,2,1,200,1,0x0000,256
93.0,45.515625,45.296875,19.33203125,24.4453125,112.671875,110.7734375,4.3359375,4.015625,2,1,200,0,0x0000,256
93.1,45.19921875,45.2890625,29.6171875,24.40625,108.69921875,110.7578125,3.8671875,4.03125,2,1,200,0,0x0000,256
93.2,45.34765625,45.3125,29.6328125,24.45703125,108.83203125,110.7578125,3.7421875,4.0234375,2,1,200,0,0x0000,256
93.3,45.30078125,45.3125,29.3359375,24.3984375,108.7421875,110.76171875,3.75390625,4.0234375,2,1,200,0,0x0000,256
93.4,45.3046875,45.33203125,28.98046875,25.6015625,108.66015625,110.25,3.7890625,3.97265625,2,1,200,1,0x0000,256
93.5,45.23046875,45.296875,19.53125,24.36328125,112.69140625,110.74609375,4.22265625,4.02734375,2,1,200,0,0x0000,256
93.6,45.15625,45.296875,29.5,25.6328125,108.58203125,110.203125,3.70703125,3.953125,2,1,200,1,0x0000,256
93.7,45.41015625,45.3046875,19.60546875,25.69140625,112.78125,110.20703125,4.2578125,3.95703125,2,1,200,1,0x0000,256
93.8,45.43359375,45.296875,19.171875,25.671875,112.78515625,110.21875,4.26953125,3.94921875,2,1,200,1,0x0000,256
93.9,45.23046875,45.30078125,19.9921875,24.46875,112.7734375,110.73046875,4.24609375,3.99609375,2,1,200,0,0x0000,256
94.0,45.25,45.2890625,29.28515625,24.421875,108.765625,110.72265625,3.8125,4.00390625,2,1,200,0,0x0000,256
94.1,45.43359375,45.3046875,29.46875,24.44140625,108.6640625,110.7109375,3.69921875,4.0,2,1,200,0,0x0000,256
94.2,45.33984375,45.30859375,29.64453125,24.5234375,108.80859375,110.73046875,3.7421875,3.9921875,2,1,200,0,0x0000,256
94.3,45.14453125,45.296875,29.71875,25.796875,108.796875,110.2421875,3.7734375,3.9375,2,1,200,1,0x0000,256
94.4,45.296875,45.31640625,19.0234375,24.48828125,112.78515625,110.76953125,4.2265625,4.0,2,1,200,0,0x0000,256
94.5,45.57421875,45.3359375,29.78515625,25.7578125,108.765625,110.265625,3.765625,3.94140625,2,1,200,1,0x0000,256
94.6,45.03515625,45.28515625,19.32421875,25.77734375,112.79296875,110.265625,4.29296875,3.94140625,2,1,200,1,0x0000,256
94.7,45.23046875,45.28515625,19.58203125,25.7265625,112.828125,110.2734375,4.30078125,3.94921875,2,1,200,1,0x0000,256
94.8,45.26953125,45.2890625,19.6484375,24.5234375,112.73046875,110.76953125,4.2734375,4.0078125,2,1,200,0,0x0000,256
94.9,45.35546875,45.27734375,29.62109375,24.54296875,108.7890625,110.78515625,3.7578125,4.015625,2,1,200,0,0x0000,256
95.0,45.33203125,45.27734375,29.37890625,24.5078125,108.71875,110.7734375,3.765625,4.01953125,2,1,200,0,0x0000,256
95.1,45.125,45.27734375,29.7578125,24.51171875,108.69140625,110.76171875,3.8359375,4.02734375,2,1,200,0,0x0000,256
95.2,45.37109375,45.28515625,29.125,25.77734375,108.71875,110.25390625,3.80859375,3.97265625,2,1,200,1,0x0000,256
95.3,45.515625,45.27734375,19.125,24.4453125,112.61328125,110.734375,4.27734375,4.0390625,2,1,200,0,0x0000,256
95.4,45.171875,45.29296875,29.19140625,25.67578125,108.765625,110.23046875,3.765625,3.97265625,2,1,200,1,0x0000,256
95.5,45.32421875,45.3046875,19.53125,25.671875,112.828125,110.23046875,4.23046875,3.9609375,2,1,200,1,0x0000,256
95.6,45.35546875,45.31640625,19.203125,25.61328125,112.8359375,110.2421875,4.32421875,3.96875,2,1,200,1,0x0000,256
95.7,45.41015625,45.32421875,19.6953125,24.375,112.625,110.72265625,4.2265625,4.02734375,2,1,200,0,0x0000,256
95.8,45.1796875,45.3046875,29.296875,24.36328125,108.71875,110.72265625,3.7734375,4.02734375,2,1,200,0,0x0000,256
95.9,45.4296875,45.34375,29.69921875,24.35546875,108.6640625,110.71875,3.70703125,4.01171875,2,1,200,0,0x0000,256
96.0,45.453125,45.3515625,29.28515625,24.375,108.734375,110.72265625,3.6640625,3.99609375,2,1,200,0,0x0000,256
96.1,45.39453125,45.33984375,29.34765625,25.65625,108.66796875,110.2265625,3.71484375,3.92578125,2,1,200,1,0x0000,256
96.2,45.1796875,45.33984375,19.36328125,24.42578125,112.66796875,110.71484375,4.19140625,3.9765625,2,1,200,0,0x0000,256
96.3,45.20703125,45.32421875,29.59765625,25.68359375,108.5390625,110.1796875,3.73046875,3.9140625,2,1,200,1,0x0000,256
96.4,45.296875,45.31640625,19.76953125,25.75390625,112.56640625,110.14453125,4.28125,3.91015625,2,1,200,1,0x0000,256
96.5,45.3671875,45.3125,19.30078125,25.70703125,112.7109375,110.15625,4.1953125,3.90625,2,1,200,1,0x0000,256
96.6,45.37109375,45.3359375,19.43359375,24.47265625,112.8125,110.66796875,4.22265625,3.9609375,2,1,200,0,0x0000,256
96.7,45.40234375,45.33203125,29.9921875,24.5078125,108.69921875,110.671875,3.69921875,3.9609375,2,1,200,0,0x0000,256
96.8,45.53125,45.34375,29.51953125,24.5390625,108.72265625,110.671875,3.68359375,3.96484375,2,1,200,0,0x0000,256
96.9,45.7734375,45.390625,29.30078125,24.53125,108.61328125,110.6640625,3.69140625,3.9609375,2,1,200,0,0x0000,256
97.0,45.33984375,45.41015625,29.07421875,25.74609375,108.74609375,110.17578125,3.7421875,3.90234375,2,1,200,1,0x0000,256
97.1,45.1640625,45.40234375,18.96875,24.41796875,112.7109375,110.6953125,4.24609375,3.96875,2,1,200,0,0x0000,256
97.2,45.3984375,45.41796875,29.58203125,25.64453125,108.6640625,110.20703125,3.65625,3.890625,2,1,200,1,0x0000,256
97.3,45.5703125,45.44140625,19.2890625,25.64453125,112.7265625,110.2109375,4.16015625,3.88671875,2,1,200,1,0x0000,256
97.4,45.69140625,45.48046875,20.08984375,25.7265625,112.6953125,110.1953125,4.2578125,3.890625,2,1,200,1,0x0000,256
97.5,45.484375,45.4921875,19.203125,24.375,112.625,110.6875,4.25390625,3.9609375,2,1,200,0,0x0000,256
97.6,45.41015625,45.4765625,29.3125,24.3515625,108.65625,110.6796875,3.72265625,3.96484375,2,1,200,0,0x0000,256
97.7,45.4453125,45.4375,29.36328125,24.359375,108.67578125,110.6875,3.66015625,3.9609375,2,1,200,0,0x0000,256
97.8,45.625,45.47265625,29.4765625,24.41015625,108.7265625,110.68359375,3.71875,3.95703125,2,1,200,0,0x0000,256
97.9,45.5625,45.5234375,29.58984375,25.73828125,108.6875,110.1796875,3.68359375,3.88671875,2,1,200,1,0x0000,256
98.0,45.4765625,45.53125,19.57421875,24.484375,112.5234375,110.6640625,4.171875,3.953125,2,1,200,0,0x0000,256
98.1,45.3515625,45.50390625,29.2109375,25.7265625,108.55859375,110.140625,3.6953125,3.89453125,2,1,200,1,0x0000,256
98.2,45.1875,45.44140625,19.140625,25.60546875,112.71875,110.14453125,4.18359375,3.8828125,2,1,200,1,0x0000,256
98.3,45.3515625,45.42578125,19.36328125,25.62890625,112.63671875,110.14453125,4.15234375,3.87109375,2,1,200,1,0x0000,256
98.4,45.7578125,45.46875,19.74609375,24.4296875,112.70703125,110.65234375,4.16015625,3.92578125,2,1,200,0,0x0000,256
98.5,45.40625,45.46484375,29.390625,24.43359375,108.7265625,110.66015625,3.68359375,3.9296875,2,1,200,0,0x0000,256
98.6,45.75390625,45.48046875,29.26953125,24.41015625,108.609375,110.64453125,3.66015625,3.921875,2,1,200,0,0x0000,256
98.7,45.58984375,45.484375,29.921875,24.44921875,108.68359375,110.64453125,3.6953125,3.921875,2,1,200,0,0x0000,256
98.8,45.8046875,45.5234375,29.4453125,25.68359375,108.609375,110.15625,3.67578125,3.86328125,2,1,200,1,0x0000,256
98.9,45.375,45.52734375,19.93359375,24.5234375,112.6640625,110.66796875,4.22265625,3.92578125,2,1,200,0,0x0000,256
99.0,45.50390625,45.56640625,28.98046875,25.75390625,108.61328125,110.15625,3.703125,3.8671875,2,1,200,1,0x0000,256
99.1,45.60546875,45.59765625,20.11328125,25.84765625,112.671875,110.16015625,4.18359375,3.87109375,2,1,200,1,0x0000,256
99.2,45.66015625,45.5859375,19.703125,25.84375,112.78125,110.16796875,4.1796875,3.875,2,1,200,1,0x0000,256
99.3,45.515625,45.59765625,19.50390625,24.60546875,112.80859375,110.6796875,4.16015625,3.93359375,2,1,200,0,0x0000,256
99.4,45.48046875,45.56640625,29.4921875,24.63671875,108.55859375,110.671875,3.640625,3.9296875,2,1,200,0,0x0000,256
99.5,45.60546875,45.56640625,30.078125,24.65625,108.5546875,110.65625,3.6796875,3.9296875,2,1,200,0,0x0000,256
99.6,45.41796875,45.51953125,30.0078125,24.7265625,108.62109375,110.65625,3.67578125,3.9296875,2,1,200,0,0x0000,256
99.7,45.4453125,45.52734375,29.453125,25.9140625,108.55859375,110.14453125,3.72265625,3.8671875,2,1,200,1,0x0000,256
99.8,45.52734375,45.53125,19.6015625,24.7421875,112.74609375,110.66015625,4.22265625,3.9296875,2,1,200,0,0x0000,256
99.9,45.5703125,45.52734375,30.03515625,25.984375,108.63671875,110.15625,3.63671875,3.86328125,2,1,200,1,0x0000,256
100.0,45.34765625,45.48828125,19.71875,25.984375,112.56640625,110.12890625,4.1640625,3.859375,2,1,200,1,0x0000,256
100.1,45.484375,45.484375,19.47265625,25.98046875,112.70703125,110.1171875,4.203125,3.8671875,2,1,200,1,0x0000,256
100.2,45.6171875,45.5,19.828125,24.7734375,112.8203125,110.6484375,4.140625,3.9296875,2,1,200,0,0x0000,256
100.3,45.65234375,45.5078125,29.67578125,24.72265625,108.69140625,110.66796875,3.75,3.9375,2,1,200,0,0x0000,256
100.4,45.71484375,45.54296875,29.12109375,24.61328125,108.65625,110.671875,3.62109375,3.9296875,2,1,200,0,0x0000,256
100.5,45.640625,45.56640625,29.11328125,24.5703125,108.64453125,110.68359375,3.6484375,3.921875,2,1,200,0,0x0000,256
100.6,45.671875,45.5859375,28.98046875,25.7421875,108.70703125,110.17578125,3.6953125,3.85546875,2,1,200,1,0x0000,256
100.7,45.44140625,45.5703125,19.66015625,24.4453125,112.67578125,110.68359375,4.16796875,3.921875,2,1,200,0,0x0000,256
100.8,45.84765625,45.6328125,29.88671875,25.71484375,108.71484375,110.19921875,3.66015625,3.859375,2,1,200,1,0x0000,256
100.9,45.453125,45.62890625,19.1015625,25.66796875,112.6171875,110.1875,4.10546875,3.84765625,2,1,200,1,0x0000,256
101.0,45.4453125,45.60546875,19.296875,25.6015625,112.64453125,110.16796875,4.21484375,3.85546875,2,1,200,1,0x0000,256
101.1,45.4140625,45.578125,19.20703125,24.29296875,112.72265625,110.671875,4.1328125,3.90234375,2,1,200,0,0x0000,256
101.2,45.734375,45.578125,29.6875,24.36328125,108.6328125,110.66796875,3.66796875,3.91015625,2,1,200,0,0x0000,256
