ts_ms,tick,event_type,event_code,fsm_state,proto_id,alarms_mask,temp_C,moist_pct,press_kPa,vib,heater_en,fan_pwm,valve,fifo_occ_after_push
148800,1488,PERIODIC,0x00,STEADY,1,0x0000,44.80,24.94,111.33,3.97,1,200,0,256
148900,1489,PERIODIC,0x00,STEADY,1,0x0000,44.80,24.88,111.32,3.97,1,200,0,256
149000,1490,PERIODIC,0x00,STEADY,1,0x0000,44.76,26.18,110.85,3.91,1,200,1,256
149100,1491,PERIODIC,0x00,STEADY,1,0x0000,44.73,24.96,111.38,3.98,1,200,0,256
149200,1492,PERIODIC,0x00,STEADY,1,0x0000,44.72,26.16,110.88,3.93,1,200,1,256
149300,1493,PERIODIC,0x00,STEADY,1,0x0000,44.73,26.23,110.89,3.93,1,200,1,256
149400,1494,PERIODIC,0x00,STEADY,1,0x0000,44.74,25.05,111.38,4.00,1,200,1,256
149500,1495,PERIODIC,0x00,STEADY,1,0x0000,44.74,25.09,111.34,4.00,1,200,1,256
149600,1496,PERIODIC,0x00,STEADY,1,0x0000,44.77,25.11,111.32,4.00,1,200,1,256
149700,1497,PERIODIC,0x00,STEADY,1,0x0000,44.80,23.91,111.81,4.07,1,200,0,256
149800,1498,PERIODIC,0x00,STEADY,1,0x0000,44.82,23.96,111.79,4.08,1,200,0,256
149900,1499,PERIODIC,0x00,STEADY,1,0x0000,44.82,25.21,111.28,4.02,1,200,1,256
150000,1500,PERIODIC,0x00,STEADY,0,0x0000,44.80,23.95,111.80,4.09,1,200,0,256
150100,1501,PERIODIC,0x00,STEADY,0,0x0000,44.79,25.16,111.28,4.09,1,200,1,256
150200,1502,PERIODIC,0x00,STEADY,0,0x0000,44.77,25.14,111.29,4.17,1,200,1,256
150300,1503,PERIODIC,0x00,STEADY,0,0x0000,44.77,25.16,111.31,4.29,1,200,1,256
150400,1504,PERIODIC,0x00,STEADY,0,0x0000,44.75,25.22,111.33,4.44,1,200,1,256
150500,1505,PERIODIC,0x00,STEADY,0,0x0000,44.75,25.27,111.34,4.63,1,200,1,256
150600,1506,PERIODIC,0x00,STEADY,0,0x0000,44.73,23.92,111.84,4.90,1,200,0,256
150700,1507,PERIODIC,0x00,STEADY,0,0x0000,44.75,23.87,111.85,5.14,1,200,0,256
150800,1508,PERIODIC,0x00,STEADY,0,0x0000,44.76,25.18,111.34,5.33,1,200,1,256
150900,1509,PERIODIC,0x00,STEADY,0,0x0000,44.78,23.93,111.85,5.62,1,200,0,256
151000,1510,PERIODIC,0x00,STEADY,0,0x0000,44.76,25.17,111.36,5.78,1,200,1,256
151100,1511,PERIODIC,0x00,STEADY,0,0x0000,44.75,25.19,111.33,5.99,1,200,1,256
151200,1512,PERIODIC,0x00,STEADY,0,0x0000,44.75,25.03,111.33,6.19,1,200,1,256
151300,1513,PERIODIC,0x00,STEADY,0,0x0000,44.73,24.99,111.33,6.36,1,200,0,256
151400,1514,PERIODIC,0x00,STEADY,0,0x0000,44.75,26.28,110.80,6.48,1,200,1,256
151500,1515,PERIODIC,0x00,STEADY,0,0x0000,44.70,24.98,111.29,6.71,1,200,0,256
151600,1516,PERIODIC,0x00,STEADY,0,0x0000,44.68,24.97,111.27,6.87,1,200,0,256
151700,1517,PERIODIC,0x00,STEADY,0,0x0000,44.68,26.21,110.77,6.97,1,200,1,256
151800,1518,PERIODIC,0x00,STEADY,0,0x0000,44.71,24.91,111.27,7.18,1,200,0,256
151900,1519,PERIODIC,0x00,STEADY,0,0x0000,44.71,26.12,110.81,7.25,1,200,1,256
152000,1520,PERIODIC,0x00,STEADY,0,0x0000,44.71,26.25,110.79,7.39,1,200,1,256
152100,1521,PERIODIC,0x00,STEADY,0,0x0000,44.72,26.24,110.78,7.52,1,200,1,256
152200,1522,PERIODIC,0x00,STEADY,0,0x0000,44.72,25.04,111.28,7.71,1,200,1,256
152300,1523,PERIODIC,0x00,STEADY,0,0x0008,44.79,25.15,111.29,7.82,1,200,1,256
152300,1523,ALARM_EDGE,0x13,STEADY,0,0x0008,44.79,25.15,111.29,7.82,1,200,1,256
152400,1524,PERIODIC,0x00,STEADY,0,0x0008,44.80,23.89,111.80,8.00,1,200,0,256
152500,1525,PERIODIC,0x00,FAULT,0,0x0008,44.78,23.98,111.80,8.10,1,200,0,256
152600,1526,PERIODIC,0x00,FAULT,0,0x0008,44.75,25.30,111.32,8.14,0,255,1,256
152700,1527,PERIODIC,0x00,FAULT,0,0x0008,42.61,24.08,112.09,8.35,0,255,1,256
152800,1528,PERIODIC,0x00,FAULT,0,0x0008,40.48,23.97,112.37,8.50,0,255,1,256
152900,1529,PERIODIC,0x00,FAULT,0,0x0008,38.29,23.95,112.65,8.63,0,255,1,256
153000,1530,PERIODIC,0x00,FAULT,0,0x0008,36.12,23.93,112.92,8.76,0,255,1,256
153100,1531,PERIODIC,0x00,FAULT,0,0x0008,33.93,23.86,113.15,8.89,0,255,1,256
153200,1532,PERIODIC,0x00,FAULT,0,0x0008,31.78,23.77,113.41,9.01,0,255,1,256
153300,1533,PERIODIC,0x00,FAULT,0,0x0008,29.62,22.38,114.19,9.21,0,255,1,256
153400,1534,PERIODIC,0x00,FAULT,0,0x0008,27.48,21.04,114.95,9.39,0,255,1,256
153500,1535,PERIODIC,0x00,FAULT,0,0x0008,27.47,20.96,114.92,9.45,0,255,1,256
153600,1536,PERIODIC,0x00,FAULT,0,0x0008,27.41,21.08,114.91,9.50,0,255,1,256
153700,1537,PERIODIC,0x00,FAULT,0,0x0008,27.44,21.07,114.87,9.56,0,255,1,256
153800,1538,PERIODIC,0x00,FAULT,0,0x0008,27.44,21.06,114.87,9.61,0,255,1,256
153900,1539,PERIODIC,0x00,FAULT,0,0x0008,27.45,21.11,114.88,9.66,0,255,1,256
154000,1540,PERIODIC,0x00,FAULT,0,0x0008,27.46,21.13,114.87,9.71,0,255,1,256
154100,1541,PERIODIC,0x00,FAULT,0,0x0008,27.50,21.20,114.84,9.76,0,255,1,256
154200,1542,PERIODIC,0x00,FAULT,0,0x0008,27.48,21.28,114.84,9.81,0,255,1,256
154300,1543,PERIODIC,0x00,FAULT,0,0x0008,27.47,21.32,114.84,9.86,0,255,1,256
154400,1544,PERIODIC,0x00,FAULT,0,0x0008,27.48,21.25,114.83,9.91,0,255,1,256
154500,1545,PERIODIC,0x00,FAULT,0,0x0008,27.48,21.23,114.88,9.95,0,255,1,256
154600,1546,PERIODIC,0x00,FAULT,0,0x0008,27.48,21.16,114.89,10.00,0,255,1,256
154700,1547,PERIODIC,0x00,FAULT,0,0x0008,27.50,21.10,114.90,10.04,0,255,1,256
154800,1548,PERIODIC,0x00,FAULT,0,0x0008,27.51,21.11,114.89,10.08,0,255,1,256
154900,1549,PERIODIC,0x00,FAULT,0,0x0008,27.50,21.09,114.92,10.10,0,255,1,256
155000,1550,PERIODIC,0x00,FAULT,1,0x0008,27.49,21.04,114.92,10.13,0,255,1,256
155100,1551,PERIODIC,0x00,FAULT,1,0x0008,27.50,20.98,114.91,10.15,0,255,1,256
155200,1552,PERIODIC,0x00,FAULT,1,0x0008,27.55,21.01,114.92,10.18,0,255,1,256
155300,1553,PERIODIC,0x00,FAULT,1,0x0008,27.56,20.96,114.91,10.20,0,255,1,256
155400,1554,PERIODIC,0x00,FAULT,1,0x0008,27.57,21.02,114.88,10.22,0,255,1,256
155500,1555,PERIODIC,0x00,FAULT,1,0x0008,27.57,21.05,114.88,10.24,0,255,1,256
155600,1556,PERIODIC,0x00,FAULT,1,0x0008,27.56,21.13,114.89,10.26,0,255,1,256
155700,1557,PERIODIC,0x00,FAULT,1,0x0008,27.55,21.09,114.88,10.27,0,255,1,256
155800,1558,PERIODIC,0x00,FAULT,1,0x0008,27.56,21.07,114.86,10.30,0,255,1,256
155900,1559,PERIODIC,0x00,FAULT,1,0x0008,27.54,21.11,114.86,10.30,0,255,1,256
156000,1560,PERIODIC,0x00,FAULT,1,0x0008,27.52,20.99,114.84,10.32,0,255,1,256
156100,1561,PERIODIC,0x00,FAULT,1,0x0008,27.50,21.08,114.83,10.33,0,255,1,256
156200,1562,PERIODIC,0x00,FAULT,1,0x0008,27.50,21.08,114.85,10.35,0,255,1,256
156300,1563,PERIODIC,0x00,FAULT,1,0x0008,27.51,21.00,114.84,10.36,0,255,1,256
156400,1564,PERIODIC,0x00,FAULT,1,0x0008,27.50,20.98,114.83,10.37,0,255,1,256
156500,1565,PERIODIC,0x00,FAULT,1,0x0008,27.52,21.05,114.82,10.39,0,255,1,256
156600,1566,PERIODIC,0x00,FAULT,1,0x0008,27.53,21.05,114.84,10.39,0,255,1,256
156700,1567,PERIODIC,0x00,FAULT,1,0x0008,27.50,21.04,114.84,10.41,0,255,1,256
156800,1568,PERIODIC,0x00,FAULT,1,0x0008,27.52,21.01,114.86,10.42,0,255,1,256
156900,1569,PERIODIC,0x00,FAULT,1,0x0008,27.52,20.93,114.86,10.43,0,255,1,256
157000,1570,PERIODIC,0x00,FAULT,1,0x0008,27.54,20.85,114.88,10.43,0,255,1,256
157100,1571,PERIODIC,0x00,FAULT,1,0x0008,27.50,20.88,114.90,10.45,0,255,1,256
157200,1572,PERIODIC,0x00,FAULT,1,0x0008,27.49,20.80,114.90,10.45,0,255,1,256
157300,1573,PERIODIC,0x00,FAULT,1,0x0008,27.50,20.70,114.90,10.47,0,255,1,256
157400,1574,PERIODIC,0x00,FAULT,1,0x0008,27.50,20.70,114.91,10.48,0,255,1,256
157500,1575,PERIODIC,0x00,FAULT,1,0x0008,27.53,20.72,114.91,10.48,0,255,1,256
157600,1576,PERIODIC,0x00,FAULT,1,0x0008,27.51,20.82,114.91,10.49,0,255,1,256
157700,1577,PERIODIC,0x00,FAULT,1,0x0008,27.54,20.86,114.91,10.50,0,255,1,256
157800,1578,PERIODIC,0x00,FAULT,1,0x0008,27.54,20.90,114.89,10.50,0,255,1,256
157900,1579,PERIODIC,0x00,FAULT,1,0x0008,27.59,20.90,114.87,10.51,0,255,1,256
158000,1580,PERIODIC,0x00,FAULT,1,0x0008,27.59,20.97,114.88,10.52,0,255,1,256
158100,1581,PERIODIC,0x00,FAULT,1,0x0008,27.56,21.03,114.88,10.52,0,255,1,256
158200,1582,PERIODIC,0x00,FAULT,1,0x0008,27.56,21.09,114.86,10.52,0,255,1,256
158300,1583,PERIODIC,0x00,FAULT,1,0x0008,27.57,21.06,114.84,10.53,0,255,1,256
158400,1584,PERIODIC,0x00,FAULT,1,0x0008,27.60,21.05,114.82,10.53,0,255,1,256
158500,1585,PERIODIC,0x00,FAULT,1,0x0008,27.57,21.04,114.82,10.54,0,255,1,256
158600,1586,PERIODIC,0x00,FAULT,1,0x0008,27.55,21.07,114.82,10.54,0,255,1,256
158700,1587,PERIODIC,0x00,FAULT,1,0x0008,27.52,21.05,114.83,10.54,0,255,1,256
158800,1588,PERIODIC,0x00,FAULT,1,0x0008,27.49,21.05,114.81,10.54,0,255,1,256
158900,1589,PERIODIC,0x00,FAULT,1,0x0008,27.50,21.02,114.80,10.53,0,255,1,256
159000,1590,PERIODIC,0x00,FAULT,1,0x0008,27.47,20.99,114.82,10.54,0,255,1,256
159100,1591,PERIODIC,0x00,FAULT,1,0x0008,27.44,20.95,114.81,10.54,0,255,1,256
159200,1592,PERIODIC,0x00,FAULT,1,0x0008,27.40,20.87,114.83,10.54,0,255,1,256
159300,1593,PERIODIC,0x00,FAULT,1,0x0008,27.45,20.79,114.82,10.54,0,255,1,256
159400,1594,PERIODIC,0x00,FAULT,1,0x0008,27.44,20.73,114.83,10.54,0,255,1,256
159500,1595,PERIODIC,0x00,FAULT,1,0x0008,27.43,20.70,114.84,10.54,0,255,1,256
159600,1596,PERIODIC,0x00,FAULT,1,0x0008,27.46,20.74,114.83,10.54,0,255,1,256
159700,1597,PERIODIC,0x00,FAULT,1,0x0008,27.49,20.79,114.85,10.55,0,255,1,256
159800,1598,PERIODIC,0x00,FAULT,1,0x0008,27.51,20.67,114.84,10.54,0,255,1,256
159900,1599,PERIODIC,0x00,FAULT,1,0x0008,27.52,20.67,114.85,10.53,0,255,1,256
160000,1600,PERIODIC,0x00,FAULT,0,0x0008,27.55,20.75,114.85,10.54,0,255,1,256
160100,1601,PERIODIC,0x00,FAULT,0,0x0008,27.53,20.86,114.86,10.53,0,255,1,256
160200,1602,PERIODIC,0x00,FAULT,0,0x0008,27.54,20.85,114.84,10.53,0,255,1,256
160300,1603,PERIODIC,0x00,FAULT,0,0x0008,27.57,20.88,114.82,10.53,0,255,1,256
160400,1604,PERIODIC,0x00,FAULT,0,0x0008,27.57,20.74,114.82,10.54,0,255,1,256
160500,1605,PERIODIC,0x00,FAULT,0,0x0008,27.54,20.66,114.80,10.54,0,255,1,256
160600,1606,PERIODIC,0x00,FAULT,0,0x0008,27.57,20.77,114.80,10.54,0,255,1,256
160700,1607,PERIODIC,0x00,FAULT,0,0x0008,27.57,20.85,114.82,10.55,0,255,1,256
160800,1608,PERIODIC,0x00,FAULT,0,0x0008,27.54,20.91,114.80,10.55,0,255,1,256
160900,1609,PERIODIC,0x00,FAULT,0,0x0008,27.52,20.87,114.81,10.55,0,255,1,256
161000,1610,PERIODIC,0x00,FAULT,0,0x0008,27.54,20.79,114.81,10.55,0,255,1,256
161100,1611,PERIODIC,0x00,FAULT,0,0x0008,27.53,20.80,114.79,10.56,0,255,1,256
161200,1612,PERIODIC,0x00,FAULT,0,0x0008,27.52,20.84,114.80,10.56,0,255,1,256
161300,1613,PERIODIC,0x00,FAULT,0,0x0008,27.52,20.84,114.79,10.56,0,255,1,256
161400,1614,PERIODIC,0x00,FAULT,0,0x0008,27.50,20.82,114.79,10.55,0,255,1,256
161500,1615,PERIODIC,0x00,FAULT,0,0x0008,27.48,20.82,114.79,10.55,0,255,1,256
161600,1616,PERIODIC,0x00,FAULT,0,0x0008,27.53,20.77,114.80,10.55,0,255,1,256
161700,1617,PERIODIC,0x00,FAULT,0,0x0008,27.52,20.78,114.79,10.56,0,255,1,256
161800,1618,PERIODIC,0x00,FAULT,0,0x0008,27.55,20.83,114.79,10.57,0,255,1,256
161900,1619,PERIODIC,0x00,FAULT,0,0x0008,27.52,20.84,114.81,10.59,0,255,1,256
162000,1620,PERIODIC,0x00,FAULT,0,0x0008,27.54,20.89,114.80,10.58,0,255,1,256
162100,1621,PERIODIC,0x00,FAULT,0,0x0008,27.56,20.96,114.82,10.58,0,255,1,256
162200,1622,PERIODIC,0x00,FAULT,0,0x0008,27.57,20.93,114.82,10.59,0,255,1,256
162300,1623,PERIODIC,0x00,FAULT,0,0x0008,27.59,20.96,114.82,10.59,0,255,1,256
162400,1624,PERIODIC,0x00,FAULT,0,0x0008,27.57,20.99,114.80,10.59,0,255,1,256
162500,1625,PERIODIC,0x00,FAULT,0,0x0008,27.57,20.96,114.81,10.59,0,255,1,256
162600,1626,PERIODIC,0x00,FAULT,0,0x0008,27.51,20.98,114.81,10.58,0,255,1,256
162700,1627,PERIODIC,0x00,FAULT,0,0x0008,27.57,21.02,114.80,10.57,0,255,1,256
162800,1628,PERIODIC,0x00,FAULT,0,0x0008,27.55,20.93,114.78,10.57,0,255,1,256
162900,1629,PERIODIC,0x00,FAULT,0,0x0008,27.50,20.86,114.75,10.57,0,255,1,256
163000,1630,PERIODIC,0x00,FAULT,0,0x0008,27.50,20.91,114.75,10.57,0,255,1,256
163100,1631,PERIODIC,0x00,FAULT,0,0x0008,27.50,20.84,114.75,10.58,0,255,1,256
163200,1632,PERIODIC,0x00,FAULT,0,0x0008,27.51,20.80,114.75,10.57,0,255,1,256
163300,1633,PERIODIC,0x00,FAULT,0,0x0008,27.54,20.81,114.73,10.57,0,255,1,256
163400,1634,PERIODIC,0x00,FAULT,0,0x0008,27.54,20.80,114.72,10.57,0,255,1,256
163500,1635,PERIODIC,0x00,FAULT,0,0x0008,27.49,20.80,114.72,10.59,0,255,1,256
163600,1636,PERIODIC,0x00,FAULT,0,0x0008,27.52,20.86,114.75,10.60,0,255,1,256
163700,1637,PERIODIC,0x00,FAULT,0,0x0008,27.55,21.00,114.77,10.61,0,255,1,256
163800,1638,PERIODIC,0x00,FAULT,0,0x0008,27.55,20.92,114.79,10.61,0,255,1,256
163900,1639,PERIODIC,0x00,FAULT,0,0x0008,27.57,20.89,114.79,10.61,0,255,1,256
164000,1640,PERIODIC,0x00,FAULT,0,0x0008,27.58,20.86,114.78,10.62,0,255,1,256
164100,1641,PERIODIC,0x00,FAULT,0,0x0008,27.57,20.80,114.80,10.63,0,255,1,256
164200,1642,PERIODIC,0x00,FAULT,0,0x0008,27.57,20.79,114.81,10.64,0,255,1,256
164300,1643,PERIODIC,0x00,FAULT,0,0x0008,27.58,20.82,114.81,10.64,0,255,1,256
164400,1644,PERIODIC,0x00,FAULT,0,0x0008,27.57,20.76,114.81,10.62,0,255,1,256
164500,1645,PERIODIC,0x00,FAULT,0,0x0008,27.60,20.64,114.84,10.62,0,255,1,256
164600,1646,PERIODIC,0x00,FAULT,0,0x0008,27.59,20.75,114.82,10.63,0,255,1,256
164700,1647,PERIODIC,0x00,FAULT,0,0x0008,27.60,20.74,114.82,10.62,0,255,1,256
164800,1648,PERIODIC,0x00,FAULT,0,0x0008,27.58,20.74,114.83,10.62,0,255,1,256
164900,1649,PERIODIC,0x00,FAULT,0,0x0008,27.58,20.73,114.81,10.61,0,255,1,256
165000,1650,PERIODIC,0x00,FAULT,1,0x0008,27.57,20.67,114.80,9.86,0,255,1,256
165100,1651,PERIODIC,0x00,FAULT,1,0x0008,27.55,20.66,114.79,9.12,0,255,1,256
165200,1652,PERIODIC,0x00,FAULT,1,0x0008,27.54,20.74,114.80,8.37,0,255,1,256
165300,1653,PERIODIC,0x00,FAULT,1,0x0008,27.53,20.70,114.76,7.62,0,255,1,256
165400,1654,PERIODIC,0x00,FAULT,1,0x0008,27.54,20.62,114.74,6.88,0,255,1,256
165500,1655,PERIODIC,0x00,FAULT,1,0x0008,27.53,20.66,114.72,6.14,0,255,1,256
165600,1656,PERIODIC,0x00,FAULT,1,0x0008,27.51,20.59,114.73,5.39,0,255,1,256
165700,1657,PERIODIC,0x00,COOLDOWN,1,0x0008,27.51,20.63,114.71,4.64,0,255,1,256
165800,1658,PERIODIC,0x00,COOLDOWN,1,0x0000,27.52,20.72,114.71,4.64,0,180,1,256
165900,1659,PERIODIC,0x00,COOLDOWN,1,0x0000,27.54,21.59,114.36,4.57,0,180,1,256
166000,1660,PERIODIC,0x00,COOLDOWN,1,0x0000,27.58,22.51,113.96,4.50,0,180,1,256
166100,1661,PERIODIC,0x00,COOLDOWN,1,0x0000,27.57,23.61,113.63,4.43,0,180,1,256
166200,1662,PERIODIC,0x00,COOLDOWN,1,0x0000,27.57,24.55,113.30,4.36,0,180,1,256
166300,1663,PERIODIC,0x00,COOLDOWN,1,0x0000,27.56,25.46,112.94,4.30,0,180,1,256
166400,1664,PERIODIC,0x00,COOLDOWN,1,0x0000,27.60,26.43,112.56,4.22,0,180,1,256
166500,1665,PERIODIC,0x00,COOLDOWN,1,0x0000,27.61,27.31,112.22,4.16,0,180,1,256
166600,1666,PERIODIC,0x00,COOLDOWN,1,0x0000,27.60,28.30,111.87,4.09,0,180,1,256
166700,1667,PERIODIC,0x00,COOLDOWN,1,0x0000,27.62,28.32,111.88,4.09,0,180,1,256
166800,1668,PERIODIC,0x00,COOLDOWN,1,0x0000,27.62,28.27,111.91,4.09,0,180,1,256
166900,1669,PERIODIC,0x00,COOLDOWN,1,0x0000,27.64,28.15,111.89,4.09,0,180,1,256
167000,1670,PERIODIC,0x00,COOLDOWN,1,0x0000,27.62,28.09,111.88,4.08,0,180,1,256
167100,1671,PERIODIC,0x00,COOLDOWN,1,0x0000,27.64,28.08,111.89,4.07,0,180,1,256
167200,1672,PERIODIC,0x00,COOLDOWN,1,0x0000,27.64,28.11,111.88,4.08,0,180,1,256
167300,1673,PERIODIC,0x00,COOLDOWN,1,0x0000,27.65,28.23,111.88,4.08,0,180,1,256
167400,1674,PERIODIC,0x00,COOLDOWN,1,0x0000,27.65,28.12,111.86,4.09,0,180,1,256
167500,1675,PERIODIC,0x00,COOLDOWN,1,0x0000,27.63,28.12,111.83,4.08,0,180,1,256
167600,1676,PERIODIC,0x00,COOLDOWN,1,0x0000,27.62,28.13,111.82,4.09,0,180,1,256
167700,1677,PERIODIC,0x00,COOLDOWN,1,0x0000,27.58,28.11,111.83,4.09,0,180,1,256
167800,1678,PERIODIC,0x00,COOLDOWN,1,0x0000,27.58,28.11,111.85,4.10,0,180,1,256
167900,1679,PERIODIC,0x00,COOLDOWN,1,0x0000,27.56,28.06,111.84,4.10,0,180,1,256
168000,1680,PERIODIC,0x00,COOLDOWN,1,0x0000,27.57,28.04,111.83,4.11,0,180,1,256
168100,1681,PERIODIC,0x00,COOLDOWN,1,0x0000,27.57,27.94,111.84,4.11,0,180,1,256
168200,1682,PERIODIC,0x00,COOLDOWN,1,0x0000,27.60,27.93,111.83,4.11,0,180,1,256
168300,1683,PERIODIC,0x00,COOLDOWN,1,0x0000,27.59,27.90,111.85,4.10,0,180,1,256
168400,1684,PERIODIC,0x00,COOLDOWN,1,0x0000,27.57,27.88,111.84,4.09,0,180,1,256
168500,1685,PERIODIC,0x00,COOLDOWN,1,0x0000,27.62,27.96,111.84,4.09,0,180,1,256
168600,1686,PERIODIC,0x00,COOLDOWN,1,0x0000,27.66,28.02,111.84,4.09,0,180,1,256
168700,1687,PERIODIC,0x00,IDLE,1,0x0000,27.64,28.05,111.84,4.11,0,180,1,256
168800,1688,PERIODIC,0x00,IDLE,1,0x0000,27.62,27.97,111.84,4.10,0,30,0,256
168900,1689,PERIODIC,0x00,RAMP,1,0x0000,27.59,31.07,110.61,3.89,0,30,0,256
169000,1690,PERIODIC,0x00,RAMP,1,0x0000,27.58,34.16,109.38,3.69,1,160,0,256
169100,1691,PERIODIC,0x00,RAMP,1,0x0000,29.48,35.00,108.75,3.61,1,160,0,256
169200,1692,PERIODIC,0x00,RAMP,1,0x0000,31.38,35.86,108.18,3.54,1,160,0,256
169300,1693,PERIODIC,0x00,RAMP,1,0x0000,33.28,36.59,107.58,3.46,1,160,0,256
169400,1694,PERIODIC,0x00,RAMP,1,0x0000,35.17,37.45,106.98,3.36,1,160,0,256
169500,1695,PERIODIC,0x00,RAMP,1,0x0000,37.09,38.27,106.39,3.28,1,160,0,256
169600,1696,PERIODIC,0x00,RAMP,1,0x0000,38.97,39.20,105.82,3.19,1,160,0,256
169700,1697,PERIODIC,0x00,RAMP,1,0x0000,40.89,36.93,106.44,3.32,1,160,0,256
169800,1698,PERIODIC,0x00,RAMP,1,0x0000,42.78,34.71,107.07,3.44,1,160,0,256
169900,1699,PERIODIC,0x00,RAMP,1,0x0000,42.76,34.74,107.11,3.45,1,160,0,256
170000,1700,PERIODIC,0x00,RAMP,0,0x0000,42.77,34.70,107.09,3.45,1,160,0,256
170100,1701,PERIODIC,0x00,RAMP,0,0x0000,42.73,34.75,107.06,3.46,1,160,0,256
170200,1702,PERIODIC,0x00,RAMP,0,0x0000,42.72,34.72,107.05,3.47,1,160,0,256
170300,1703,PERIODIC,0x00,RAMP,0,0x0000,42.74,34.73,107.06,3.46,1,160,0,256
170400,1704,PERIODIC,0x00,RAMP,0,0x0000,42.74,34.71,107.06,3.46,1,160,0,256
170500,1705,PERIODIC,0x00,RAMP,0,0x0000,42.77,34.82,107.07,3.46,1,160,0,256
170600,1706,PERIODIC,0x00,RAMP,0,0x0000,42.77,34.78,107.08,3.46,1,160,0,256
170700,1707,PERIODIC,0x00,RAMP,0,0x0000,42.80,34.72,107.09,3.45,1,160,0,256
170800,1708,PERIODIC,0x00,RAMP,0,0x0000,42.82,34.84,107.09,3.45,1,160,0,256
170900,1709,PERIODIC,0x00,STEADY,0,0x0000,42.79,34.82,107.11,3.45,1,160,0,256
171000,1710,PERIODIC,0x00,STEADY,0,0x0000,42.80,34.74,107.12,3.43,1,200,1,256
171100,1711,PERIODIC,0x00,STEADY,0,0x0000,43.02,33.03,107.81,3.53,1,200,1,256
171200,1712,PERIODIC,0x00,STEADY,0,0x0000,43.32,31.26,108.51,3.63,1,200,1,256
171300,1713,PERIODIC,0x00,STEADY,0,0x0000,43.56,29.48,109.20,3.74,1,200,1,256
171400,1714,PERIODIC,0x00,STEADY,0,0x0000,43.83,27.74,109.92,3.84,1,200,1,256
171500,1715,PERIODIC,0x00,STEADY,0,0x0000,44.10,26.08,110.59,3.95,1,200,1,256
171600,1716,PERIODIC,0x00,STEADY,0,0x0000,44.33,24.23,111.31,4.04,1,200,0,256
171700,1717,PERIODIC,0x00,STEADY,0,0x0000,44.64,23.85,111.51,4.06,1,200,0,256
171800,1718,PERIODIC,0x00,STEADY,0,0x0000,44.91,23.38,111.71,4.11,1,200,0,256
171900,1719,PERIODIC,0x00,STEADY,0,0x0000,44.94,24.66,111.21,4.05,1,200,0,256
172000,1720,PERIODIC,0x00,STEADY,0,0x0000,44.89,25.97,110.70,3.98,1,200,1,256
172100,1721,PERIODIC,0x00,STEADY,0,0x0000,44.90,25.92,110.71,3.96,1,200,1,256
172200,1722,PERIODIC,0x00,STEADY,0,0x0000,44.89,26.00,110.70,3.96,1,200,1,256
172300,1723,PERIODIC,0x00,STEADY,0,0x0000,44.87,26.04,110.70,3.95,1,200,1,256
172400,1724,PERIODIC,0x00,STEADY,0,0x0000,44.89,26.03,110.69,3.96,1,200,1,256
172500,1725,PERIODIC,0x00,STEADY,0,0x0000,44.89,24.66,111.20,4.02,1,200,0,256
172600,1726,PERIODIC,0x00,STEADY,0,0x0000,44.89,24.69,111.19,4.02,1,200,0,256
172700,1727,PERIODIC,0x00,STEADY,0,0x0000,44.90,24.65,111.19,4.02,1,200,0,256
172800,1728,PERIODIC,0x00,STEADY,0,0x0000,44.93,24.68,111.21,4.02,1,200,0,256
172900,1729,PERIODIC,0x00,STEADY,0,0x0000,44.91,25.95,110.72,3.95,1,200,1,256
173000,1730,PERIODIC,0x00,STEADY,0,0x0000,44.91,25.84,110.70,3.95,1,200,1,256
173100,1731,PERIODIC,0x00,STEADY,0,0x0000,44.96,25.80,110.71,3.97,1,200,1,256
173200,1732,PERIODIC,0x00,STEADY,0,0x0000,44.98,25.88,110.70,3.97,1,200,1,256
173300,1733,PERIODIC,0x00,STEADY,0,0x0000,44.95,25.87,110.70,3.97,1,200,1,256
173400,1734,PERIODIC,0x00,STEADY,0,0x0000,44.96,24.58,111.20,4.04,1,200,0,256
173500,1735,PERIODIC,0x00,STEADY,0,0x0000,44.96,24.53,111.19,4.02,1,200,0,256
173600,1736,PERIODIC,0x00,STEADY,0,0x0000,44.97,24.46,111.19,4.03,1,200,0,256
173700,1737,PERIODIC,0x00,STEADY,0,0x0000,44.97,24.41,111.18,4.03,1,200,0,256
173800,1738,PERIODIC,0x00,STEADY,0,0x0000,44.98,25.66,110.68,3.98,1,200,1,256
173900,1739,PERIODIC,0x00,STEADY,0,0x0000,44.92,25.57,110.68,3.96,1,200,1,256
174000,1740,PERIODIC,0x00,STEADY,0,0x0000,44.89,25.45,110.70,3.95,1,200,1,256
174100,1741,PERIODIC,0x00,STEADY,0,0x0000,44.93,25.56,110.71,3.94,1,200,1,256
174200,1742,PERIODIC,0x00,STEADY,0,0x0000,44.90,25.55,110.72,3.94,1,200,1,256
174300,1743,PERIODIC,0x00,STEADY,0,0x0000,44.93,24.36,111.23,4.01,1,200,0,256
174400,1744,PERIODIC,0x00,STEADY,0,0x0000,44.95,24.39,111.21,4.00,1,200,0,256
174500,1745,PERIODIC,0x00,STEADY,0,0x0000,44.98,24.38,111.22,4.00,1,200,0,256
174600,1746,PERIODIC,0x00,STEADY,0,0x0000,45.00,24.46,111.23,3.98,1,200,0,256
